row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Blank_MidRun04_1_1_4187.mzML Peak area,Blank_MidRun08_1_1_4227.mzML Peak area,Blank_PreRun06_1_1_4147.mzML Peak area,LSTHA00002_P1-F4_1_4201.mzML Peak area,Blank_MidRun12_1_1_4267.mzML Peak area,LSTHA00006_P1-F8_1_4205.mzML Peak area,LSTHA00010_P2-A3_1_4210.mzML Peak area,LSTHA00012_P2-A5_1_4212.mzML Peak area,LSTHA00009_P2-A2_1_4209.mzML Peak area,LSTHA00003_P1-F5_1_4202.mzML Peak area,LSTHA00008_P2-A1_1_4208.mzML Peak area,LSTHA00005_P1-F7_1_4204.mzML Peak area,LSTHA00014_P2-A7_1_4214.mzML Peak area,LSTHA00007_P1-F9_1_4206.mzML Peak area,LSTHA00018_P2-B2_1_4219.mzML Peak area,LSTHA00013_P2-A6_1_4213.mzML Peak area,LSTHA00004_P1-F6_1_4203.mzML Peak area,LSTHA00011_P2-A4_1_4211.mzML Peak area,LSTHA00024_P2-B8_1_4225.mzML Peak area,LSTHA00025_P2-B9_1_4226.mzML Peak area,LSTHA00015_P2-A8_1_4215.mzML Peak area,LSTHA00016_P2-A9_1_4216.mzML Peak area,LSTHA00019_P2-B3_1_4220.mzML Peak area,LSTHA00017_P2-B1_1_4218.mzML Peak area,LSTHA00029_P2-C4_1_4231.mzML Peak area,LSTHA00021_P2-B5_1_4222.mzML Peak area,LSTHA00020_P2-B4_1_4221.mzML Peak area,LSTHA00028_P2-C3_1_4230.mzML Peak area,LSTHA00022_P2-B6_1_4223.mzML Peak area,LSTHA00027_P2-C2_1_4229.mzML Peak area,LSTHA00026_P2-C1_1_4228.mzML Peak area,LSTHA00030_P2-C5_1_4232.mzML Peak area,LSTHA00031_P2-C6_1_4233.mzML Peak area,LSTHA00034_P2-C9_1_4236.mzML Peak area,LSTHA00023_P2-B7_1_4224.mzML Peak area,LSTHA00035_P2-D1_1_4238.mzML Peak area,LSTHA00039_P2-D5_1_4242.mzML Peak area,LSTHA00038_P2-D4_1_4241.mzML Peak area,LSTHA00047_P2-E3_1_4250.mzML Peak area,LSTHA00040_P2-D6_1_4243.mzML Peak area,LSTHA00036_P2-D2_1_4239.mzML Peak area,LSTHA00033_P2-C8_1_4235.mzML Peak area,LSTHA00048_P2-E4_1_4251.mzML Peak area,LSTHA00050_P2-E6_1_4253.mzML Peak area,LSTHA00049_P2-E5_1_4252.mzML Peak area,LSTHA00052_P2-E8_1_4255.mzML Peak area,LSTHA00051_P2-E7_1_4254.mzML Peak area,LSTHA00032_P2-C7_1_4234.mzML Peak area,LSTHA00053_P2-E9_1_4256.mzML Peak area,LSTHA00055_P2-F2_1_4259.mzML Peak area,LSTHA00043_P2-D9_1_4246.mzML Peak area,LSTHA00042_P2-D8_1_4245.mzML Peak area,LSTHA00059_P2-F6_1_4263.mzML Peak area,LSTHA00037_P2-D3_1_4240.mzML Peak area,LSTHA00056_P2-F3_1_4260.mzML Peak area,LSTHA00057_P2-F4_1_4261.mzML Peak area,LSTHA00058_P2-F5_1_4262.mzML Peak area,LSTHA00054_P2-F1_1_4258.mzML Peak area,LSTHA00041_P2-D7_1_4244.mzML Peak area,LSTHA00045_P2-E2_1_4249.mzML Peak area,LSTHA00062_P2-F9_1_4266.mzML Peak area,MILST00044-Rerun_P1-A1_1_4148.mzML Peak area,LSTHA00064_P1-A2_1_4269.mzML Peak area,LSTHA00063_P1-A1_1_4268.mzML Peak area,LSTHA00060_P2-F7_1_4264.mzML Peak area,LSTHA00044_P2-E1_1_4248.mzML Peak area,LSTHA00065_P1-A3_1_4270.mzML Peak area,LSTHA00068_P1-A6_1_4273.mzML Peak area,LSTHA00066_P1-A4_1_4271.mzML Peak area,LSTHA00067_P1-A5_1_4272.mzML Peak area,LSTHA00061_P2-F8_1_4265.mzML Peak area,MILST00053_P1-B1_1_4158.mzML Peak area,MILST00051_P1-A8_1_4155.mzML Peak area,MILST00055_P1-B3_1_4160.mzML Peak area,MILST00048_P1-A5_1_4152.mzML Peak area,MILST00049_P1-A6_1_4153.mzML Peak area,MILST00045_P1-A2_1_4149.mzML Peak area,MILST00052_P1-A9_1_4156.mzML Peak area,MILST00068_P1-C7_1_4174.mzML Peak area,MILST00054_P1-B2_1_4159.mzML Peak area,MILST00057_P1-B5_1_4162.mzML Peak area,MILST00056_P1-B4_1_4161.mzML Peak area,MILST00050_P1-A7_1_4154.mzML Peak area,MILST00046_P1-A3_1_4150.mzML Peak area,MILST00065_P1-C4_1_4171.mzML Peak area,MILST00064_P1-C3_1_4170.mzML Peak area,MILST00047_P1-A4_1_4151.mzML Peak area,MILST00058_P1-B6_1_4163.mzML Peak area,MILST00061_P1-B9_1_4166.mzML Peak area,MILST00060_P1-B8_1_4165.mzML Peak area,MILST00069_P1-C8_1_4175.mzML Peak area,MILST00072_P1-D2_1_4179.mzML Peak area,MILST00059_P1-B7_1_4164.mzML Peak area,MILST00071_P1-D1_1_4178.mzML Peak area,MILST00067_P1-C6_1_4173.mzML Peak area,MILST00066_P1-C5_1_4172.mzML Peak area,MILST00073_P1-D3_1_4180.mzML Peak area,MILST00070_P1-C9_1_4176.mzML Peak area,MILST00074_P1-D4_1_4181.mzML Peak area,MILST00077_P1-D7_1_4184.mzML Peak area,MILST00063_P1-C2_1_4169.mzML Peak area,MILST00062_P1-C1_1_4168.mzML Peak area,MILST00082_P1-E3_1_4190.mzML Peak area,MILST00083_P1-E4_1_4191.mzML Peak area,MILST00075_P1-D5_1_4182.mzML Peak area,MILST00084_P1-E5_1_4192.mzML Peak area,MILST00079_P1-D9_1_4186.mzML Peak area,MILST00076_P1-D6_1_4183.mzML Peak area,MILST00089_P1-F1_1_4198.mzML Peak area,MILST00081_P1-E2_1_4189.mzML Peak area,MILST00080_P1-E1_1_4188.mzML Peak area,MILST00086_P1-E7_1_4194.mzML Peak area,MILST00085_P1-E6_1_4193.mzML Peak area,MILST00078_P1-D8_1_4185.mzML Peak area,MILST00087_P1-E8_1_4195.mzML Peak area,MILST00090_P1-F2_1_4199.mzML Peak area,MILST00088_P1-E9_1_4196.mzML Peak area,MILST00091_P1-F3_1_4200.mzML Peak area,
336,279.1708495903866,2.631323,,,,,,,,,,,0,0,0,0,0,813.85645,46.97567,1142.6841,43.920937,2203.1821,603.248,1894.2919,820.2289,964.2895,1487.7118,2185.27,772.74774,1235.683,0,0,1336.8135,23.76693,90.65658,745.35144,60.211185,92.26765,705.8471,25.9104,28.769588,1276.2656,47.55086,2662.6824,1793.2584,683.6535,646.0923,3334.1921,1699.9846,2297.8125,0,18.355295,638.30396,1997.089,0,0,0,0,0,112.99184,0,0,103.4843,119.41353,0,1633.28,0,0,0,0,719.98425,1992.5748,0,0,0,0,0,11328.82,0,0,0,0,0,93.28608,160.59172,37.59271,3297.8904,3059.3943,1617.1624,31.616398,0,8.955182,1493.9154,22.07634,2259.7202,2044.9622,1333.7385,1182.1378,3119.2546,13.491754,2183.781,3872.8745,24.949572,83.04839,70.567184,1097.9774,26.82542,2385.2053,1383.971,76.87512,211.94695,20.554522,1797.5013,14.642216,929.37427,19.731846,235.56705,1286.2046,1967.8339,494.8442,2532.5684,796.58026,97.91661,562.3513,913.2928,1796.4044,5197.9795,81.72299,9152.731,793.71515,
1734,279.2319097119866,7.308221,,,,,,,,,,,0,0,0,0,0,4.265065,4.4300804,156.84647,59.577415,23.866241,19.35267,48.3466,9.757313,34.548687,7.6904483,26.793144,133.36736,341.39798,0,0,52.767857,0,3.7208796,90.15449,128.82674,16.979694,142.4346,90.15647,342.24942,150.3457,55.145874,68.04949,14.285599,8.288501,482.39304,59.320118,124.325554,133.12827,0,249.24379,93.33326,206.52287,0,0,0,7.604933,59.411957,84.63884,0,0,176.14081,276.0126,0,85.99799,0,0,6.3776054,0,260.95047,364.76474,43.749435,0,0,0,0,73.30571,21.387123,0,0,84.28377,131.96774,81.894135,0,52.320885,62.747986,62.194286,26.776024,29.329412,0,84.30303,57.734318,158.63931,72.99807,152.39247,15.143583,35.329758,173.02495,228.07759,23.205805,61.783707,60.595295,0,147.22572,66.36083,221.80057,24.615004,30.97829,103.72727,96.29866,6.439229,178.09135,82.33325,19.245878,69.53497,57.809734,74.55282,60.03197,94.6985,47.017277,114.50197,155.03209,162.11853,18.81355,105.17158,97.13028,50.96162,56.139065,57.34851,
1541,279.23199092554955,6.147651,,,,27,,,,,,,0,0,0,0,0,40.47744,9.2663765,53.18942,72.41569,540.43304,137.52603,189.73302,95.984604,152.44823,109.033226,162.03253,254.2045,83.19706,0,0,65.61679,20.806389,99.332794,64.11163,111.879395,85.91203,66.295204,80.00972,81.65973,171.75815,185.59705,164.40518,61.233276,178.06628,102.92569,293.5131,189.99286,193.75998,0,47.42131,226.21153,242.43085,0,0,0,0,0,129.34875,0,0,99.36354,126.019394,0,191.00037,0,0,0,0,160.39917,197.67155,0,0,0,0,0,288.3274,0,0,0,0,0,87.04662,72.796104,66.795105,340.95013,186.5755,368.13666,136.58034,0,115.60394,73.03671,75.72261,62.793137,293.33246,132.60825,133.15443,206.72604,144.46907,84.53396,513.2632,62.149925,69.36109,204.33679,184.76819,80.42699,106.08655,67.675514,197.64621,143.21606,77.121185,192.76564,203.99492,129.04689,137.63773,74.645615,134.64279,317.55655,173.55505,89.91725,177.29556,87.464005,194.39777,131.84566,166.82584,375.33688,148.72945,582.1531,164.72029,
1820,279.2320418281087,7.8554296,,,,,,,,,,,0,0,0,0,0,65.93916,102.87926,326.92526,151.35254,130.88689,138.50655,227.97269,91.45093,287.26456,36.593307,197.28807,384.8886,529.2261,0,0,198.41331,43.751686,64.50198,179.30002,580.8621,84.972115,267.6353,199.06488,342.6203,2313.7515,265.70648,195.59335,168.91039,32.78525,946.21246,219.53468,405.64478,192.96182,0,221.15393,167.33017,360.99286,0,0,0,0,132.20493,135.67021,0,0,216.98203,464.78812,0,167.45096,0,0,8.982974,0,405.1785,443.2902,29.023438,0,9.701063,33.138092,0,240.04477,7.2316494,0,0,81.5847,232.54913,212.59122,97.82422,275.3267,353.01868,150.60677,109.19066,251.73604,0,199.7307,131.82727,311.39404,117.528854,387.38956,160.88727,167.10448,520.6984,374.221,231.77963,203.86919,223.13367,41.106796,256.2202,163.92377,323.3391,113.14814,87.396484,2659.9636,644.8977,78.72544,279.02142,187.19302,199.71286,289.7629,235.06866,339.56927,267.41833,248.33188,389.17792,316.00092,217.1922,1068.4668,151.60046,435.96097,331.36743,264.3231,258.14456,170.73831,
1603,279.23205921406026,6.461721,,,,170,82,[M-2H2O+H]+,,2,1615;1603,314.2458,0,0,0,0,0,18.033484,17.36752,206.63995,38.37991,100.18854,39.292976,67.15083,57.11572,14.296259,56.677826,53.882023,708.37476,210.42041,0,0,28.88014,24.004831,26.157856,267.0451,93.45291,14.87499,296.19257,116.89309,297.47223,927.0694,75.44508,104.47448,21.853182,79.55324,338.0933,85.48906,73.82094,46.55131,0,219.26526,213.5855,305.6747,0,0,0,0,0,294.766,0,0,179.29185,246.70615,0,171.33398,0,0,0,0,123.67552,399.2506,0,0,0,0,0,109.47924,0,0,0,0,0,72.88342,81.017624,54.010536,108.36033,113.68582,141.05165,52.2961,0,110.95765,37.40533,370.2262,293.03992,1007.92365,31.962727,146.56546,358.70575,298.77017,123.58828,171.35696,38.05536,68.036026,286.4584,90.602455,180.99615,18.780144,0,267.15878,115.293236,110.69418,275.35107,1099.48,25.660221,75.73072,137.61116,97.53923,148.04016,462.2428,42.764442,282.08255,253.78014,154.58441,3.7518182,368.14264,116.8334,388.22284,146.2839,320.25342,
1584,279.23206358693204,6.378909,,,,,,,,,,,0,0,0,0,0,26.740105,32.78637,123.936424,82.27702,151.67676,62.002388,75.22731,113.28961,33.20126,107.09505,83.68649,187.29861,141.777,0,0,160.08182,75.262115,37.996532,144.99835,176.93324,46.22354,326.47977,65.213684,151.58722,643.60156,92.88673,184.22623,51.869534,95.186584,219.52611,119.552895,121.26527,50.830807,0,167.19463,238.91238,225.20503,0,0,0,0,0,206.09665,0,0,158.57768,186.19057,0,193.2218,0,0,0,0,287.15976,426.09494,0,0,0,0,0,179.877,0,0,0,0,0,104.897026,44.31959,78.62082,124.94061,177.9156,157.62784,92.07633,0,127.80799,67.83244,266.50513,301.05078,303.65176,35.442482,113.88599,203.92422,266.23486,123.12915,172.81378,91.14388,39.75357,298.1191,117.63248,177.81168,41.96877,0,208.57643,199.23419,133.60934,230.78267,276.64935,25.32941,84.82169,163.66899,116.37229,166.09573,327.28192,33.227337,189.28384,135.43312,215.16344,9.354226,224.36847,200.45213,223.09854,161.46547,192.26074,
1414,279.23206772815746,5.4936237,,,,,,,,,,,0,0,0,0,0,3.8177776,0,18.922178,13.171659,83.29042,13.619705,43.448574,6.4187274,7.6165857,28.616278,26.43201,39.593575,51.71364,0,0,44.411514,1.7772737,14.695775,10.643045,35.83838,3.3687086,27.504932,25.742855,81.33278,49.533142,55.21585,39.19382,5.7968783,12.4811325,49.11458,42.862907,51.398563,46.22081,0,38.941147,53.670723,62.13333,0,0,0,0,0,41.807644,0,0,24.869583,53.052017,0,46.95473,0,0,0,0,114.25367,113.398964,0,0,0,0,0,277.6986,0,0,0,0,0,27.634865,14.120386,10.647663,87.264206,61.246284,62.828403,364.75195,0,70.359665,2.461564,70.89267,56.288193,32.82012,17.343855,56.68537,34.91257,65.576004,22.198246,138.08553,12.449314,8.372414,62.559647,12.990381,83.612015,10.593537,6.1390114,61.745888,78.73985,8.87607,78.00953,90.45032,16.323994,41.5314,34.4684,27.30055,97.65257,57.240623,7.68818,10.25673,41.00579,67.46658,5.038443,33.99256,251.97012,77.10814,443.78003,25.755373,
1674,279.64681334595423,6.9171553,,,,83,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278.2333,894.1048,1135.2467,1182.3708,0,1296.4219,877.9854,0,0,698.53815,0,1031.7437,1168.4,1263.8027,1132.4473,0,0,1334.2188,0,867.8824,809.412,783.8317,0,1396.729,801.07574,919.7568,1343.0773,933.6432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
701,280.1908491820642,3.4740593,,,,,,,,,,,0,0,0,0,0,0,0,183.70448,0,0,0,0,0,0,0,0,78.32056,185.9965,0,0,0,0,0,86.829865,0,0,167.2472,114.30726,524.6178,0,0,542.8751,0,0,658.489,0,0,64.77839,0,447.07095,95.953575,76.41786,0,0,0,0,0,520.3213,0,0,200.522,258.9794,0,44.57011,0,0,0,0,116.14424,285.16034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.05584,0,356.18555,115.87563,234.28346,4.00661,0,132.2619,285.00198,2.5861673,0,21.677654,0,134.0384,68.03176,383.58694,0,0,1.4138926,0,0,118.148285,211.11319,0,27.037977,96.92168,0,0,218.45071,0,127.64304,245.34508,0,0,141.80585,0,243.52434,0,175.97307,
1881,280.26373266991993,8.282473,,,,,,,,,,,0,0,0,23.62635,0,29.07877,262.28842,51.879574,162.33801,86.7396,108.27454,54.62847,51.64791,108.51853,30.15071,73.587845,56.805225,54.80583,101.16369,116.54757,50.279392,302.36307,33.959377,352.4679,56.81231,137.91733,126.27753,32.92222,95.01682,105.71855,62.194145,141.41899,67.576645,39.89437,267.87082,108.29485,82.690765,156.94458,19.906887,153.7547,2008.3315,182.84657,38.91023,27.585098,45.32177,19.144405,28.928482,182.5824,25.559666,7.5833607,65.57272,48.217884,18.801361,131.9891,112.21905,0,62.554157,45.142056,71.58375,95.897964,41.8805,102.54924,24.029285,49.142426,17.038406,116.02985,20.143023,11.223658,8.910659,41.631176,36.747124,41.23349,97.687485,77.83479,74.431725,110.14032,44.43911,568.3249,38.08057,63.73514,114.80707,52.224762,29.242086,527.97003,75.97244,48.332508,688.779,527.8203,130.34224,75.85252,150.09972,93.88445,108.46952,35.407997,171.72395,36.35012,99.28899,44.793076,63.50169,35.45923,125.55859,100.327385,36.92021,62.152138,153.62498,44.442253,93.957664,181.17918,63.08376,107.51211,101.12184,136.65034,67.88341,87.88768,159.57227,380.4108,51.366226,44.1902,
1725,280.654591800822,7.2841234,,,,84,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083.3418,831.1949,819.262,901.53937,0,942.60864,847.83484,0,0,665.07367,0,1045.2721,821.24854,1018.3742,1009.36554,0,0,865.9981,0,968.4501,898.5555,736.24225,0,1033.679,759.8399,891.8612,951.5087,748.6513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
433,281.09973400064496,2.845829,,,,198,,,,,,,0,0,0,0,0,72.64733,21.860252,157.38924,142.3964,246.46783,90.42111,219.03593,64.435,86.21636,160.25485,61.12062,433.57605,596.9879,0,0,57.967392,225.4452,92.60078,557.1639,100.3576,76.67159,289.50623,502.10825,714.3129,152.23378,164.2624,218.07896,71.90339,210.96411,695.60376,102.13831,105.9128,166.70612,0,595.43396,370.03125,332.11716,0,0,0,0,0,693.72614,0,0,478.4138,688.8969,0,351.14212,0,0,0,0,208.33974,824.0569,0,0,0,0,0,149.83044,0,0,0,0,0,69.29309,104.85596,46.671432,193.3389,190.01598,353.95752,132.54768,0,189.55705,59.222233,657.67413,350.57837,779.8546,34.902706,296.05902,642.60785,1027.6715,318.26312,183.58084,76.26562,120.498405,909.3205,153.6635,860.5374,64.18265,9.030216,125.96324,93.371765,211.22174,534.89746,603.8902,101.20066,90.1185,130.53987,134.23201,273.5828,1706.8092,18.5485,316.85757,382.32883,96.55355,3.7546997,701.7572,166.52164,492.0926,177.37834,687.8207,
720,281.1172351449566,3.5418963,,,,,,,,,,,0,0,0,0,0,12.556797,17.010218,65.136986,136.41788,0,55.428913,17.295712,107.74439,32.299183,74.404,67.162964,19.447418,82.74797,0,0,102.0723,51.305126,12.891962,0,138.00165,38.770294,57.96078,63.095364,120.02371,165.01208,155.95622,99.43082,72.60086,0,85.30376,60.582844,41.04354,100.537155,0,62.230286,20.859562,0,0,0,0,0,0,0,0,0,137.40132,62.328182,0,113.59586,0,0,0,0,63.90119,224.00003,0,0,0,0,0,13.402571,0,0,0,0,0,100.720825,104.005775,87.52842,49.523994,26.203442,0,47.909187,0,74.94309,95.14481,188.76357,26.116589,53.468746,58.13377,61.763878,0,292.2655,105.41848,16.178167,92.714096,50.93567,74.96553,125.25972,158.79666,70.141335,109.58264,187.02168,139.90488,116.78726,28.986597,23.300945,91.70867,119.44603,96.7676,103.19092,126.02605,19.233322,90.904335,41.82099,188.03824,154.83432,61.74599,7.9609537,31.51111,27.287838,69.53118,0,
798,281.1174748157966,3.6786432,,,,36,,,,,,,0,0,0,0,0,1707.2373,3804.4595,1962.7703,3258.3335,119.22403,3471.176,64.213745,3410.7073,4467.942,1892.6589,3320.3066,10.815027,1935.0701,0,0,2853.2756,300.671,248.22723,22.494324,1986.028,3573.8943,2214.6316,1305.3982,1533.9142,2488.8066,3517.5652,4344.6377,2293.451,187.82176,1441.5488,47.528236,2524.348,3499.8215,0,1238.9572,2031.3723,30.680714,0,0,0,0,0,52.342907,0,0,1697.853,1754.9454,0,2745.6611,0,0,0,0,1592.176,2343.6602,0,0,0,0,0,305.61273,0,0,0,0,0,3122.408,3357.28,3053.9607,82.71416,2884.4536,194.27527,1009.04517,0,2947.2744,4879.4463,2810.3372,2682.9534,21.977816,384.57178,414.11465,34.388676,3082.9133,195.99213,70.362,3548.6646,413.44617,2804.5317,3835.8547,1724.3457,1045.1366,4273.002,3159.9824,2420.5625,639.45026,2413.3208,1988.0082,3116.6455,2944.608,3002.752,3368.745,3013.9502,10.5650425,3066.0823,2612.3518,3353.2136,2509.8865,3020.1807,38.136703,455.64948,23.08841,224.91663,11.557993,
102,281.14974456947886,1.3481172,,,,,,,,,,,0,0,0,0,0,27.297163,0,84.385025,0,105.713264,7.7845907,81.45086,17.753506,51.892235,57.918736,107.134636,38.802288,83.41128,0,0,53.553154,0,0,43.113796,0,0,55.36817,0,0,63.74369,0,109.28036,108.4387,40.344105,53.432217,243.2941,135.43246,124.79425,0,0,31.939152,99.7351,0,0,0,0,0,0,0,0,0,0,0,65.43901,0,0,0,0,24.180523,82.25913,0,0,0,0,0,529.9907,0,0,0,0,0,0,0,0,235.61678,164.21663,97.24979,0,0,0,69.92918,0,151.64792,159.17465,64.29526,69.81236,205.12256,0,118.48902,279.53708,0,20.45826,0,52.5007,0,111.11547,47.019024,0,12.249924,0,166.18025,0,49.942677,0,6.3083754,80.417854,87.57812,21.826,126.66697,44.19742,0,20.11129,30.970547,100.84997,234.2393,7.5144186,434.91147,61.71075,
1472,281.2474385470336,5.81137,,,,203,,,,,,,0,0,0,0,0,0,0,9.267382,2.9055572,0,0,0,0,0,0,0,0,0,0,0,125.30496,0,0,0,88.30645,0,2.4820876,2.4485607,4.2335815,111.90012,8.480743,8.632452,0,0,3.047488,0,14.247532,0,0,3.333304,0,0,0,0,0,0,0,0,0,0,0,13.837253,0,0,0,0,0,0,229.30101,19.953373,0,0,0,0,0,4.482099,0,0,0,0,0,0,0,0,0,0,14.69085,0,0,32.678608,0,25.867855,0,0,0,0,0,0,0,0,42.43032,0,0,8.819788,20.683966,0,0,17.46443,265.53244,0,0,0,0,13.097851,6.2591844,0,0,0,0,0,0,242.39908,0,0,21.562054,0,21.524931,0,
1561,281.247476166468,6.1507916,,,,28,,,,,,,0,0,0,0,0,0,0,0,4.0044966,0,0,0,0,0,0,0,49.46587,4.464725,0,0,67.89287,0,0,0,120.30429,0,0,13.493183,17.952852,1418.5962,52.872734,0,0,0,15.2109375,0,85.25075,0,0,19.876612,19.708466,0,0,0,0,0,0,0,0,0,0,2.861606,0,37.876022,0,0,0,0,101.27925,47.922966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.022163,0,0,0,7.979171,0,5.4515467,0,8.896118,0,8.420591,0,0,54.45039,0,0,0,20.162369,0,0,157.48679,187.83438,0,35.420517,33.13023,0,0,0,0,21.185947,6.7533793,0,0,3.702251,156.02968,0,0,0,0,0,0,
1962,281.2475844936197,8.878129,,,,,,,,,,,0,0,0,0,0,0,0,43.645306,22.437813,21.461266,0,22.23049,0,0,43.73655,10.260796,9.637991,136.57281,0,0,73.68288,0,0,0,137.92528,0,20.87154,0,111.02367,379.81973,29.532318,45.809486,39.835827,0,215.03654,67.21755,114.00212,31.37751,0,28.994942,9.052353,0,0,35.328453,33.85978,122.58718,87.885086,0,23.298277,78.84823,35.650932,27.472734,32.954273,33.68996,80.11261,112.35284,133.84425,21.107319,196.68161,175.1454,163.39125,0,42.03499,69.684715,52.042053,54.804142,125.858986,25.430363,56.92023,94.05687,113.25223,36.4278,0,24.4313,62.223103,45.914177,18.22901,37.546192,0,0,0,0,42.907608,47.160553,0,30.703438,83.820656,35.180676,11.068348,25.82371,55.319916,47.03677,19.775833,34.824234,47.31729,0,0,180.16373,149.35765,23.577951,50.17697,46.256626,21.161163,58.725185,14.468722,88.05539,70.132355,9.617134,56.071033,0,41.96012,119.719315,9.6826515,47.710926,58.572304,9.373484,13.894234,0,
1523,281.24759225747647,6.081219,,,,28,,,,,,,0,0,0,0,0,9.342647,0,165.54138,47.640778,22.29265,0,0,0,0,35.340687,10.103989,130.23415,159.57106,0,0,145.96759,5.250564,0,65.98366,173.41272,0,202.54883,39.02893,319.8592,637.92084,102.5536,49.67978,0,46.193783,233.2189,0,114.43604,33.065777,0,241.90398,179.12976,69.107124,0,0,0,0,0,82.17531,0,0,170.8581,201.02466,0,94.57238,0,0,0,0,180.2589,585.21545,0,0,0,0,0,31.220993,0,0,0,0,0,49.281487,10.131811,9.173603,0,78.674774,83.701866,44.022163,0,72.22666,0,338.95706,219.65875,218.90155,0,27.568924,69.03668,314.76254,16.05288,38.31519,100.45848,0,255.43697,52.92188,183.33139,0,0,177.76038,244.16121,35.131508,126.91595,469.78952,0,72.81788,97.8208,77.69672,49.677696,253.39621,0,125.170425,208.88953,223.05391,0,88.63738,45.66848,154.25276,33.437035,108.75367,
1856,281.24766690107435,8.135858,,,,,,,,,,,0,0,0,0,0,302.32706,535.9402,847.4277,618.10834,354.23972,1046.3499,339.96616,798.05963,941.6777,607.09125,937.4877,1176.7295,806.7251,0,0,1325.3411,193.1066,429.7707,321.82727,680.7745,881.70013,560.8003,191.86961,471.02365,2728.4485,376.39615,1063.4497,1119.6193,330.58655,491.41232,1223.8151,233.8888,771.26843,0,433.26385,473.57465,375.7054,0,0,0,0,0,628.0841,0,0,624.99066,658.2817,0,1452.351,0,0,0,0,268.44034,427.18826,0,0,0,0,0,272.70993,0,0,0,0,10.646711,840.6007,382.47977,242.73656,588.3276,504.9251,546.9535,1574.802,0,677.5689,980.7232,390.602,253.11127,890.73816,550.44025,1004.6921,1502.9364,663.58417,491.5067,706.55786,312.35495,1152.5385,743.9734,1476.6744,481.3275,519.4829,1164.1783,963.4896,484.6179,377.88016,724.65826,1119.5582,859.6769,905.1704,822.28546,1266.7482,308.14725,699.06036,1729.5399,898.2882,619.0932,367.8128,1622.1029,907.162,284.22864,1236.7505,356.7899,561.5894,
1872,281.2476784562073,8.18924,,,,18,97,[M-H2O+H]+,,1,1869,298.25095,0,0,0,0,0,65.28047,657.7769,638.99695,627.347,943.4405,1057.1732,1049.0435,1004.9526,957.51056,613.544,1077.013,447.61133,566.03625,0,0,1536.1989,235.97151,374.97607,227.73444,1761.8221,889.5742,1114.518,232.57399,515.95026,4353.229,1395.0192,1090.524,1324.7379,527.22705,1521.7892,1391.1848,2041.9034,950.6978,0,291.4594,93.09859,789.4786,0,0,0,0,0,405.57175,0,0,458.75763,538.4683,0,221.29297,0,0,0,0,1157.154,504.47253,0,0,0,0,0,2781.6365,0,0,0,0,10.646711,850.7993,2095.2224,1770.9318,1737.219,649.6644,663.44666,5346.8413,0,777.2872,800.08984,412.2007,205.05573,674.639,571.16486,520.77136,1113.5514,480.42877,881.6987,723.32184,924.2169,4659.5405,483.54465,1497.419,346.9515,529.34485,1175.2894,5145.5376,1254.4762,366.00388,307.06107,556.9517,882.6267,1161.8121,928.3205,1282.8799,1152.9867,358.18387,1748.0107,605.86383,416.91882,1520.8452,1939.5051,834.9637,1988.3354,730.0503,2674.0352,161.49667,
