row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Blank_MidRun08_1_1_4227.mzML Peak area,Blank_MidRun04_1_1_4187.mzML Peak area,Blank_PreRun06_1_1_4147.mzML Peak area,LSTHA00002_P1-F4_1_4201.mzML Peak area,Blank_MidRun12_1_1_4267.mzML Peak area,LSTHA00005_P1-F7_1_4204.mzML Peak area,LSTHA00006_P1-F8_1_4205.mzML Peak area,LSTHA00009_P2-A2_1_4209.mzML Peak area,LSTHA00007_P1-F9_1_4206.mzML Peak area,LSTHA00008_P2-A1_1_4208.mzML Peak area,LSTHA00003_P1-F5_1_4202.mzML Peak area,LSTHA00004_P1-F6_1_4203.mzML Peak area,LSTHA00025_P2-B9_1_4226.mzML Peak area,LSTHA00012_P2-A5_1_4212.mzML Peak area,LSTHA00013_P2-A6_1_4213.mzML Peak area,LSTHA00011_P2-A4_1_4211.mzML Peak area,LSTHA00015_P2-A8_1_4215.mzML Peak area,LSTHA00010_P2-A3_1_4210.mzML Peak area,LSTHA00024_P2-B8_1_4225.mzML Peak area,LSTHA00014_P2-A7_1_4214.mzML Peak area,LSTHA00016_P2-A9_1_4216.mzML Peak area,LSTHA00021_P2-B5_1_4222.mzML Peak area,LSTHA00018_P2-B2_1_4219.mzML Peak area,LSTHA00019_P2-B3_1_4220.mzML Peak area,LSTHA00029_P2-C4_1_4231.mzML Peak area,LSTHA00022_P2-B6_1_4223.mzML Peak area,LSTHA00023_P2-B7_1_4224.mzML Peak area,LSTHA00026_P2-C1_1_4228.mzML Peak area,LSTHA00017_P2-B1_1_4218.mzML Peak area,LSTHA00020_P2-B4_1_4221.mzML Peak area,LSTHA00031_P2-C6_1_4233.mzML Peak area,LSTHA00034_P2-C9_1_4236.mzML Peak area,LSTHA00028_P2-C3_1_4230.mzML Peak area,LSTHA00027_P2-C2_1_4229.mzML Peak area,LSTHA00030_P2-C5_1_4232.mzML Peak area,LSTHA00033_P2-C8_1_4235.mzML Peak area,MILST00044-Rerun_P1-A1_1_4148.mzML Peak area,LSTHA00039_P2-D5_1_4242.mzML Peak area,LSTHA00035_P2-D1_1_4238.mzML Peak area,LSTHA00040_P2-D6_1_4243.mzML Peak area,LSTHA00032_P2-C7_1_4234.mzML Peak area,LSTHA00038_P2-D4_1_4241.mzML Peak area,LSTHA00042_P2-D8_1_4245.mzML Peak area,LSTHA00037_P2-D3_1_4240.mzML Peak area,LSTHA00036_P2-D2_1_4239.mzML Peak area,LSTHA00041_P2-D7_1_4244.mzML Peak area,LSTHA00043_P2-D9_1_4246.mzML Peak area,LSTHA00044_P2-E1_1_4248.mzML Peak area,MILST00048_P1-A5_1_4152.mzML Peak area,MILST00049_P1-A6_1_4153.mzML Peak area,LSTHA00045_P2-E2_1_4249.mzML Peak area,MILST00047_P1-A4_1_4151.mzML Peak area,MILST00045_P1-A2_1_4149.mzML Peak area,MILST00052_P1-A9_1_4156.mzML Peak area,MILST00055_P1-B3_1_4160.mzML Peak area,MILST00054_P1-B2_1_4159.mzML Peak area,MILST00051_P1-A8_1_4155.mzML Peak area,MILST00053_P1-B1_1_4158.mzML Peak area,MILST00056_P1-B4_1_4161.mzML Peak area,MILST00046_P1-A3_1_4150.mzML Peak area,MILST00057_P1-B5_1_4162.mzML Peak area,MILST00060_P1-B8_1_4165.mzML Peak area,MILST00059_P1-B7_1_4164.mzML Peak area,MILST00050_P1-A7_1_4154.mzML Peak area,MILST00058_P1-B6_1_4163.mzML Peak area,MILST00061_P1-B9_1_4166.mzML Peak area,MILST00068_P1-C7_1_4174.mzML Peak area,MILST00065_P1-C4_1_4171.mzML Peak area,MILST00066_P1-C5_1_4172.mzML Peak area,MILST00069_P1-C8_1_4175.mzML Peak area,MILST00064_P1-C3_1_4170.mzML Peak area,MILST00063_P1-C2_1_4169.mzML Peak area,MILST00075_P1-D5_1_4182.mzML Peak area,MILST00074_P1-D4_1_4181.mzML Peak area,MILST00067_P1-C6_1_4173.mzML Peak area,MILST00070_P1-C9_1_4176.mzML Peak area,MILST00073_P1-D3_1_4180.mzML Peak area,MILST00062_P1-C1_1_4168.mzML Peak area,MILST00072_P1-D2_1_4179.mzML Peak area,MILST00071_P1-D1_1_4178.mzML Peak area,MILST00083_P1-E4_1_4191.mzML Peak area,MILST00079_P1-D9_1_4186.mzML Peak area,MILST00078_P1-D8_1_4185.mzML Peak area,MILST00086_P1-E7_1_4194.mzML Peak area,MILST00085_P1-E6_1_4193.mzML Peak area,MILST00084_P1-E5_1_4192.mzML Peak area,MILST00077_P1-D7_1_4184.mzML Peak area,MILST00081_P1-E2_1_4189.mzML Peak area,MILST00076_P1-D6_1_4183.mzML Peak area,MILST00082_P1-E3_1_4190.mzML Peak area,MILST00089_P1-F1_1_4198.mzML Peak area,MILST00088_P1-E9_1_4196.mzML Peak area,MILST00091_P1-F3_1_4200.mzML Peak area,MILST00087_P1-E8_1_4195.mzML Peak area,MILST00080_P1-E1_1_4188.mzML Peak area,MILST00090_P1-F2_1_4199.mzML Peak area,
89,257.0637747486099,1.3162739,,,,10,,,,,,,0,0,0,0,0,24.996578,105.914345,0,248.83344,479.7781,27.10756,64.98184,0,0,58.37623,0,59.58703,30.726635,0,694.92523,23.397322,511.30728,10.14999,1340.9703,258.724,0,0,144.81767,11.939669,184.07336,87.835045,61.25508,0,0,55.28591,51.1403,0,9.973499,71.86369,0,66.33136,0,0,32.85653,0,0,0,180.93925,13.042353,20.04749,0,19.744478,18.94797,165.06049,228.52397,0,0,11.0968685,0,12.447782,0,45.43173,206.39977,0,39.187454,29.205929,0,236.1865,205.51947,0,602.7491,0,0,142.62029,0,0,194.81258,0,257.66553,0,65.797874,12.777599,8.689373,47.744328,155.18987,115.83537,19.293655,239.92627,9.4639435,142.11809,152.98103,176.05591,74.20089,396.28873,78.62462,20.152065,
61,257.06381750933656,1.1084111,,,,,,,,,,,0,0,0,0,0,0,68.60021,0,140.676,300.57748,35.597412,28.66013,0,0,28.404789,0,7.569972,0,0,391.77118,19.179161,267.43005,18.409067,864.44226,153.42111,0,0,99.34087,0,80.23321,41.40439,42.394524,0,0,34.07194,9.397882,0,0,40.661556,0,0,0,0,12.478268,0,0,0,96.850914,0,8.951447,0,0,0,263.2496,124.008286,0,149.0782,0,0,0,0,0,105.43431,0,0,31.473413,0,113.38264,102.245705,0,369.27997,0,0,78.7694,0,0,106.68436,0,151.60577,0,9.620401,9.942741,0,18.181192,82.70007,77.48763,0,156.77397,0,92.98729,82.02085,95.44427,10.186849,263.11786,9.642557,0,
623,257.08148939743063,3.3147628,,,,33,,,,,,,0,0,0,0,0,88.86903,36.555466,0,27.083128,0,42.707706,272.08115,0,0,15.362597,0,0,0,0,0,60.245396,27.048538,2.5294943,30.190258,0,0,0,0,354.80017,176.00221,0,84.10318,0,0,2.728457,209.05293,0,0,19.211002,0,372.1118,0,0,252.2903,250.52603,0,0,52.39067,133.59741,0,13.138834,426.77737,133.76299,0,0,0,0,0,0,442.2265,11.117616,73.09814,78.55047,259.55603,35.912605,133.40755,0,48.593052,61.38443,0,76.28243,269.69907,0,0,0,0,0,277.8645,6.628745,0,0,72.820206,523.07184,0,0,0,32.516575,268.04538,345.50604,50.46441,0,75.297455,249.81375,92.165405,219.16333,269.2905,
618,257.0897379785483,3.2780848,,,,169,37,[M+Na]+,,2,618;620,234.10057,0,0,0,0,0,0,0,190.28125,0,103.092094,0,0,0,0,0,158.41124,177.31763,121.79187,0,0,124.259895,0,98.50441,0,218.94893,200.95837,146.30545,268.3477,0,36.30006,0,0,27.316101,257.88898,0,0,0,211.22728,0,173.23048,0,189.73193,140.1447,0,0,166.00551,131.00716,0,0,192.77348,0,0,0,0,104.77241,262.18945,156.98541,200.92636,0,0,0,0,0,0,0,0,0,0,0,158.35094,0,0,0,303.11038,139.65594,280.68604,61.491447,0,150.53072,304.48206,256.2133,0,0,274.33774,94.36625,212.2066,236.38647,0,0,0,0,0,0,0,133.98363,0,
1047,257.1750836067189,4.2688646,,,,51,,,,,,,0,0,0,0,0,149.41745,134.11513,393.04443,56.01158,185.64241,147.3655,212.13316,0,447.5203,147.67102,676.8415,104.89849,117.18089,0,61.36592,361.9427,55.737675,195.49739,65.67047,26.460882,930.97845,817.4819,483.0868,204.05142,320.57886,101.952484,166.26163,514.0128,54.97528,294.98697,203.17728,0,40.649143,193.4783,756.53436,1693.8043,325.76266,784.5632,1013.60706,1202.3352,245.11046,725.80176,116.43198,96.26004,248.13306,811.3813,182.5297,205.83444,144.62294,17.009026,38.44803,152.94739,47.102745,1040.3212,315.4024,33.75754,174.86682,1066.4944,1408.9946,1366.4294,569.89557,0,49.704437,74.500694,120.99324,614.00836,1509.8635,479.06775,55.96311,1181.674,216.66635,47.252625,1967.6265,71.88988,566.17725,203.78549,202.65726,314.77066,29.627441,54.130623,194.85208,472.4585,283.72925,262.4852,108.58025,53.273113,140.29228,1128.2329,186.87299,504.23303,1966.5364,
299,258.20653805653603,2.5125153,,,,,,,,,,,0,0,0,0,0,572.94,356.139,356.70358,196.42719,34.59424,800.17957,2404.7192,0,1290.0275,247.9221,2341.5461,31.688179,20.55791,0,91.48742,629.27844,68.878204,550.29364,73.651306,376.5896,1758.3125,1683.7537,366.00247,2859.2087,1635.6337,48.213974,1143.8761,2774.186,399.91928,323.56873,1563.1329,0,356.33777,592.05005,2810.6946,3338.8901,342.05304,2184.3855,1219.7401,2835.4714,801.5247,2270.2524,369.4987,468.91107,413.2574,1761.2408,3133.22,723.7902,308.99338,105.082436,477.85727,121.50187,285.28973,3193.028,5017.9663,176.4136,582.0275,1646.0325,2655.6445,2553.4163,898.04517,0,143.95067,108.644424,81.898636,696.4188,3996.532,408.04132,324.70068,1860.7806,296.28482,17.777245,4097.487,739.0717,490.92007,269.70166,630.5038,3531.4033,106.81198,51.312244,372.73926,573.9074,2067.5479,3475.9314,469.37796,59.203293,290.1405,3932.675,471.93814,2443.1155,4575.7295,
543,259.15410127777443,3.1386867,,,,133,33,[M-H2O+H]+,,1,576,276.15747,0,0,0,0,0,67.59319,11.67735,40.258484,17.133099,5.467043,91.453606,257.90692,0,105.33776,23.740234,142.03789,18.407108,15.509534,0,21.763145,51.445946,12.390308,36.358833,36.83551,33.258907,165.28433,154.26654,42.32013,474.65692,137.96475,10.000902,66.481514,121.9762,43.03529,56.348457,197.25084,0,8.373186,40.706806,144.59966,703.98676,35.78038,167.61685,185.3358,263.0252,57.75662,104.32599,31.074583,72.012955,55.589977,182.06349,557.1048,120.55515,34.359337,3.7408037,30.248764,18.571592,39.53259,217.26614,801.1715,31.79766,79.06201,224.57425,473.84604,263.91617,111.44855,0,31.952507,22.520777,32.805576,85.14926,597.18555,57.662228,6.6178303,184.151,35.138023,2.99396,621.54425,38.76353,55.530594,22.92276,90.00261,684.42346,26.369516,3.7124753,44.283504,64.41701,234.3363,641.39355,32.292694,2.8713644,49.12614,595.60547,64.74774,217.5112,643.96716,
230,259.1651035294373,2.3018405,,,,,,,,,,,0,0,0,0,0,2.793671,0,3.7338238,0,0,0,94.71585,0,104.08197,0,191.97447,0,0,0,0,0,0,0,0,0,310.71082,334.01224,0,203.45816,36.17668,0,0,314.6203,0,0,5.750986,0,0,0,323.50958,144.7201,0,329.64685,5.8112144,166.41476,26.641365,221.62329,0,0,2.6168544,237.88515,222.1665,0,0,0,3.9101415,0,0,336.39746,197.63596,0,0,295.5939,278.79922,342.60452,0,0,0,0,0,0,348.03543,30.018425,0,315.21194,0,0,494.55795,0,3.9767098,0,4.6947117,235.1142,0,0,0,0,59.561832,140.79152,0,0,0,74.66976,2.5893116,45.78148,142.7411,
625,260.08966871306626,3.3233054,,,,167,38,[M+Na]+,,2,626;625,237.10067,0,0,0,0,0,0,0,2.5597398,0,0,5.1169577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.40935,0,0,0,0,20.111929,390.85272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3918977,0,0,0,0,77.59702,0,0,11.083793,0,1.146595,0,0,31.45324,0,0,0,0,351.45728,0,214.05618,0,0,
221,260.1496002724608,2.268439,,,,17,,,,,,,0,0,0,0,0,5.224351,0,0,0,0,4.501467,388.40286,0,40.458473,0,192.29024,0,0,0,0,0,0,0,0,0,169.44975,190.69154,0,344.87103,73.59305,0,33.18531,229.95229,0,0,42.17196,0,0,0,249.85597,624.9096,4.4660435,218.5318,77.40992,531.5768,33.330868,215.43456,0,0,0,157.19502,412.93024,10.819936,0,0,8.954575,0,0,322.48965,654.51447,0,0,248.55223,661.0093,281.751,19.608675,0,2.6467428,0,0,0,746.6058,5.229441,0,184.43372,0,0,700.9602,21.976292,5.9450626,0,3.8430753,427.4904,0,0,0,0,319.77597,583.58136,0,0,0,564.94806,4.984173,206.1335,562.91595,
290,260.1856029321113,2.4823656,,,,,,,,,,,0,0,0,0,0,0,0,14.293502,0,0,0,0,0,0,0,60.161392,0,0,0,0,0,0,0,0,13.709139,259.39615,258.11047,5.3088846,0,0,0,0,398.61005,0,0,0,0,13.120626,0,441.67328,0,2.6497645,232.4774,0,0,162.589,61.42026,0,0,0,31.41945,34.501225,0,2.686479,0,16.057018,0,4.0472536,6.387146,34.45301,0,0,0,0,0,0,0,0,0,0,0,41.378838,0,5.3915806,271.17755,3.2719808,0,0,0,3.8077197,0,0,0,0,0,9.819046,0,0,0,0,0,0,0,0,0,0,
395,260.1857958266559,2.784383,,,,,,,,,,,0,0,0,0,0,47.539654,37.55399,0,0,0,47.79704,1056.591,0,39.99165,0,60.931522,0,0,0,0,51.319355,1.1922555,0,42.193718,0,19.673,25.138361,0,1654.8676,171.56874,0,115.76465,55.672222,0,28.587627,540.5203,0,0,31.557652,45.225067,1653.0782,0,47.83035,297.43954,734.31146,0,72.15822,0,54.959534,0,43.35168,1757.3849,89.97234,0,0,0,0,0,109.446335,1791.0304,0,69.3141,384.27783,408.37567,147.07455,135.70573,0,32.236637,0,0,128.68533,1015.9658,0,0,20.30368,0,0,185.45033,0,0,0,0,1817.5768,0,0,0,58.851112,463.1092,533.25085,22.36242,0,0,1400.2485,0,214.33203,1487.9796,
581,260.1858607562588,3.2107496,,,,,,,,,,,0,0,0,0,0,63.522224,59.426243,0,99.052155,25.344877,42.2256,1700.8911,0,98.21756,106.677704,38.81903,21.861137,25.559689,0,38.001495,52.2415,170.39966,22.532093,53.49251,0,45.025646,47.413086,61.663017,1382.8018,126.098335,114.75007,142.6487,37.252453,0,116.22305,679.319,0,14.277889,62.97025,57.31218,3842.8052,7.8443885,58.198742,429.0079,1980.6713,14.642184,105.029755,758.437,41.93674,22.686855,142.73506,1319.357,116.958626,64.8187,0,160.7551,38.044785,0,259.33896,3135.7063,31.157555,53.82083,399.28278,2583.2407,202.66568,57.08097,0,126.01422,111.324646,7.772249,161.29704,2269.1365,79.923485,24.657196,50.039223,9.606997,0,1255.6312,121.27078,49.80072,7.00716,50.891396,1952.0122,0,0,0,54.31742,345.5565,1054.9838,93.056046,26.338999,740.6371,1649.2461,811.1124,142.69676,2462.793,
283,261.0871669851076,2.4468808,,,,177,,,,,,,0,0,0,0,0,41.697296,26.293896,51.481403,19.874964,7.159453,114.43853,535.7224,0,198.80858,46.914276,337.59903,15.949974,14.152435,0,22.584658,77.05216,26.286877,50.75502,10.79786,24.893509,377.47247,354.474,66.01843,550.1553,346.8923,25.655867,127.02651,238.44443,65.56837,17.45758,404.03183,0,33.266014,46.356354,396.6237,689.5949,34.90021,402.6076,282.60278,501.31415,97.5399,218.39339,70.48088,94.537605,68.04771,393.1293,677.8369,134.23544,19.433699,7.4920893,51.96955,7.4681797,31.745724,518.4336,958.1032,11.623974,118.18248,384.83356,440.69022,490.67386,32.685146,0,31.70359,20.003683,16.531305,92.825874,700.18774,73.99843,6.041583,408.04544,40.88424,0,745.7717,41.766518,65.810905,35.063095,101.41955,714.3009,34.616295,0,50.43571,98.997925,469.15472,746.7787,14.871398,3.3319855,58.432255,713.136,95.27475,483.95013,777.517,
990,261.15984953624087,4.149718,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,71.081055,0,0,0,0,4.857856,0,0,0,31.70792,0,0,61.74465,0,0,0,0,0,0,111.55486,93.72468,0,0,104.37218,70.584915,0,0,144.55525,0,83.635086,0,0,0,0,0,0,1392.2323,0,0,0,79.244095,0,34.424988,0,0,0,0,0,71.38506,0,2005.2874,0,0,0,144.84558,0,86.51186,0,0,244.50934,0,0,0,0,0,0,0,0,0,0,68.88173,11.929256,0,0,0,69.460236,0,207.91733,0,0,927.4571,0,375.67725,0,0,
296,261.16983944237154,2.496224,,,,,,,,,,,0,0,0,0,0,143.36319,49.8425,338.59845,48.746376,17.744604,241.22253,24.27326,0,35.34911,47.071003,38.573887,45.80459,16.994984,0,25.471027,142.50012,37.737072,197.9498,12.646084,85.59949,40.8321,64.10946,107.14846,24.528025,20.479656,35.836826,66.41227,46.218647,166.00742,59.293182,20.70641,0,63.313725,50.48692,68.197784,50.082504,257.88992,68.36449,229.43399,56.12181,162.66115,31.575796,83.83407,131.18556,190.88326,11.200392,39.739796,271.7111,33.35099,40.133427,56.080658,26.679852,42.821457,66.086525,50.58248,56.864098,199.30038,34.753796,43.76113,60.702408,147.16783,0,29.623728,10.842913,28.73336,113.62286,83.886894,50.734844,49.36224,56.67873,51.597164,3.8877382,46.96876,92.62881,254.60011,70.54247,294.7074,24.759344,32.830338,3.5053802,86.83895,170.22993,41.674088,53.95619,83.0613,8.741375,72.48058,81.089584,71.09066,55.773712,53.84493,
343,262.1187601740785,2.647661,,,,,,,,,,,0,0,0,0,0,217.8602,48.71633,117.96466,82.35625,25.628468,339.4543,168.58432,0,81.25365,117.104324,119.68984,92.2963,53.44209,0,68.610695,259.49832,75.269035,174.52928,63.60853,156.57993,109.35731,95.366905,146.76216,179.64612,84.30768,83.56079,284.6335,101.23635,175.4803,105.64797,175.36049,0,144.34973,178.37595,107.51465,213.35487,126.23653,102.86651,314.0096,186.71973,70.656815,83.107956,156.89536,219.65797,218.02931,145.13368,222.84554,379.47113,152.52821,19.9008,71.32997,86.84979,109.742584,163.7881,309.09836,46.568214,313.05408,117.829185,151.73071,169.60223,249.02167,0,52.155518,100.7254,21.32101,313.3955,224.44821,85.30231,161.01099,106.17965,151.42885,0,261.95215,147.52118,216.9561,86.89035,306.28195,217.7141,92.01206,25.626274,166.3951,298.4264,131.30942,252.42389,135.37433,46.60236,163.97531,236.40204,231.7913,157.03766,246.14061,
196,262.1649354190704,2.0327098,,,,,,,,,,,0,0,0,0,0,106.4115,3.2113857,30.449942,13.174554,13.722254,51.67943,1587.5457,0,798.2303,17.181934,1305.2273,0,22.114887,0,30.207054,18.504839,6.206905,55.85621,3.223157,4.3166714,872.40765,1052.0627,40.049316,1929.5667,1085.386,7.4050426,126.222,1969.1002,20.48816,109.62543,1053.8738,0,15.527613,44.59099,1656.7039,2600.0906,106.99938,1392.6036,505.05725,1963.3594,379.18988,1489.5647,20.39309,106.35463,16.218071,835.2159,2158.8447,54.66352,7.544198,0,187.35114,37.668262,16.415085,1694.3632,2910.266,15.172656,69.47196,1124.3639,2091.423,1328.6957,291.3925,0,87.652115,26.562664,21.92939,44.49047,2831.6428,156.03519,0,1061.0477,5.608753,0,2501.485,189.44247,103.263466,8.603401,5.7320614,2331.186,0,0,34.731613,6.4123945,1458.7552,1971.1028,30.653362,6.234335,0,2270.5144,66.315765,1485.1952,2430.7969,
1693,263.118083910957,7.425026,,,,63,,,,,,,0,0,0,0,0,25.040712,0,0,0,0,96.101234,327.05484,0,0,0,0,0,0,0,0,0,73.52045,93.045845,0,0,16.07367,0,0,190.53609,21.689598,0,59.150414,0,0,0,170.02911,0,0,105.14811,0,5.467503,0,0,20.62931,250.49065,0,0,603.09314,58.77412,237.30223,0,465.1663,274.0366,111.794556,0,0,0,0,0,301.59622,0,119.852,77.638336,61.76036,0,84.16653,0,218.05374,45.413956,0,51.82555,210.85643,0,0,0,0,0,255.37766,46.404526,0,0,104.769775,454.75522,0,0,0,0,324.59268,901.155,13.207689,0,1024.395,375.4306,672.66864,0,111.14371,
278,263.1392355910837,2.3873446,,,,,,,,,,,0,0,0,0,0,9.856285,6.088831,26.868362,14.75852,3.7120128,33.65142,0,0,17.770935,15.002806,138.03918,17.28204,2.8908312,0,58.143955,71.62771,4.76799,16.003555,2.8361316,196.42165,112.238365,89.23625,81.37411,0,11.13452,74.157166,23.16175,247.62372,79.80632,62.738194,3.183099,0,153.51303,91.210106,111.51654,0,98.58377,30.033539,87.295975,9.672909,340.5822,174.09448,75.66083,11.912036,44.062027,92.51196,66.73258,234.76085,18.38887,105.637634,20.43253,60.9206,167.42194,135.11177,25.696407,7.1399117,143.84637,12.16608,36.141617,81.217575,45.246056,0,8.362187,3.575322,26.401863,166.14098,65.386894,31.114101,221.24706,80.08815,23.112047,3.0480685,135.7216,2212.9622,31.81068,156.0358,96.40046,0,97.411156,8.185822,127.71453,125.57131,10.047376,0,84.80251,36.444542,66.81566,0,184.7649,137.51173,9.46241,
192,263.1404904078201,1.9574615,,,,,,,,,,,0,0,0,0,0,49.50079,0,0,7.6690187,0,62.143753,16.768173,0,34.788593,26.13584,36.084953,28.952587,0,0,6.5911803,6.470375,0,17.83233,0,19.400335,43.108612,11.753769,63.603947,4.324228,3.9079278,121.007965,24.597334,33.014725,306.3799,45.050396,76.14196,0,232.46014,251.2035,28.184742,0,245.0277,26.790558,15.789099,3.702206,47.466164,60.213165,2668.5806,265.18875,225.73509,84.09601,206.67296,139.02003,65.137375,19.964436,60.550396,63.55393,49.70746,9.559984,159.80136,14.030064,357.61267,0,169.49583,15.722151,86.60274,0,7.419903,148.63295,53.86301,173.71515,69.71169,18.326586,96.75035,20.54803,3.873861,21.220142,25.748644,228.62643,88.01819,19.185625,16.388535,62.096115,34.034485,24.01232,92.34919,5.246356,3.051217,5.5783496,21.740257,27.083714,1894.2327,15.583468,575.7471,5.915474,0,
1699,263.23708769730604,7.4533477,,,,,,,,,,,0,0,0,0,0,8.3887615,35.706833,205.57121,94.14331,5.264675,21.246237,3.9204369,0,50.174828,162.44716,154.35336,215.51764,4.2581015,0,49.725437,0,4.777324,18.68536,0,465.56604,183.88008,230.20197,189.63458,0,73.43984,54.188274,4.425974,61.203762,1798.4869,93.79739,4.336241,0,468.44662,64.18181,218.76154,0,17.98024,143.44518,25.646986,11.25395,661.93335,102.03813,227.68085,34.28089,214.16174,426.1015,31.245865,18.090641,196.86346,63.35427,153.75351,38.428284,170.42412,80.750565,29.614956,142.47249,40.79449,109.91295,16.761055,179.98488,4.7371945,0,4.1006336,12.484473,258.8196,53.391945,10.452705,157.03876,725.664,163.67754,793.26196,5.026512,44.30459,27.589554,104.99,166.0024,139.16556,8.447552,1127.3822,23.687344,263.89288,8.146194,54.24163,22.786776,31.662518,102.710815,158.30626,0,356.76083,107.065674,9.4693365,
140,265.07954676366523,1.5276166,,,,174,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.91614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
107,265.07964900370285,1.4013426,,,,188,,,,,,,0,0,0,0,0,153.52342,121.937775,58.081512,41.614494,154.71544,50.60418,595.6708,0,156.98314,53.4769,392.589,100.865555,374.36023,0,103.089745,108.35069,73.561226,72.243256,44.80514,131.78244,451.38495,346.25934,105.219345,437.5318,165.70479,130.3846,10.913275,178.41386,206.8141,358.4749,339.56567,0,224.09656,91.11344,441.20807,326.24805,485.6633,232.5066,187.69673,331.6584,281.90454,329.07245,132.70412,204.4084,60.76061,389.57684,656.05615,46.122063,272.81937,143.25664,359.5486,0,150.47273,312.71033,422.99634,119.61888,80.15628,560.45355,173.09099,495.18423,164.15672,0,55.532265,153.82274,199.06813,42.444336,382.70886,97.45861,153.04893,402.22415,177.78783,27.247465,328.68265,50.46625,122.127045,330.56656,36.335293,789.9251,141.04689,48.708714,118.60052,133.77269,288.20364,227.78656,145.69804,140.62573,92.971375,120.551094,93.27527,220.57445,168.64862,
529,265.1048335045458,3.1135383,,,,1,32,[M+Na]+,,4,532;530;534;529,242.11546,0,0,0,0,0,3035.8496,1686.3203,2170.8652,1448.1179,1319.0509,3903.262,1114.4469,0,568.9487,1313.856,884.1206,1187.9573,912.6622,0,974.2932,2920.046,1424.9799,2512.1626,1653.4348,2000.3593,1019.6243,896.589,2431.9282,1302.4633,721.44543,1121.7721,2943.6672,803.64166,2033.7893,1305.9799,1465.4377,0,1977.7152,1998.7211,862.7075,1356.7932,1652.9225,929.50433,2574.6265,1145.4265,1367.6177,739.6418,2296.678,2899.5222,2408.7874,925.4197,1108.2051,4906.3413,1943.6155,1003.8131,1380.4772,1008.2366,2019.7693,980.4109,1669.9357,1166.5277,3442.273,850.72156,980.17694,1088.3066,2599.385,0,1341.3218,1392.3146,1032.098,3510.6167,1266.308,1475.4902,1900.8025,1075.0039,1666.4227,240.40681,1209.0042,1715.9509,2338.8254,1963.7839,3367.118,1434.8218,2019.3583,539.23126,2161.8962,3252.5176,885.6379,1557.092,2169.3728,638.71875,2657.5713,1346.5945,2746.4868,928.5759,1497.6713,
1227,265.1416512909137,4.864454,,,,,,,,,,,0,0,0,0,0,38.07871,1.3369083,0,1.2514,1.3919244,0,0,0,0,0,12.401581,60.44112,0,0,0,0,0,0,0,0,19.662289,0,0,0,6.7773285,25.586596,0,0,0,70.1534,0,0,0,0,0,0,30.254807,0,0,0,16.129992,12.072603,0,38.542595,0,315.42316,0,0,0,0,49.42882,0,0,0,0,0,0,0,0,23.655903,0,0,0,0,1.3984146,0,0,0,4.963333,0,408.97705,0,0,0,0,14.477192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
207,265.15472362076474,2.1182702,,,,,,,,,,,0,0,0,0,0,391.92822,100.420685,14.318272,64.390686,106.35941,312.16287,76.78377,0,171.34273,435.47018,365.49136,167.02608,29.100613,0,108.190475,3.4271734,12.379675,329.53336,14.254929,70.09955,7.4471364,101.370865,56.895615,44.849186,70.531586,387.93167,26.84217,20.670628,342.95834,482.79788,398.13666,0,383.3102,751.4426,5.218173,42.2377,600.92615,39.417065,288.48123,131.33333,191.96036,90.83972,2343.852,815.81433,595.3893,351.41428,696.319,267.7284,94.29651,0,6.5554543,92.260155,66.6167,20.252249,430.04532,198.47258,718.7186,11.046483,464.31372,3.7930703,377.7014,0,170.77217,387.50598,3.7968278,244.30371,459.05023,111.53839,157.12234,0,20.191803,65.01984,22.481503,38.330673,262.37436,55.546505,399.18033,424.1294,97.5657,125.21462,298.2501,3.7968893,43.389137,108.9281,35.21559,489.88266,1526.1112,104.20745,851.53217,8.492319,4.779243,
